dataset,image_path,label,stack_id,patient_id,source
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002\FieldPos002_page_13.png,0,FieldPos002,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002\FieldPos002_page_14.png,0,FieldPos002,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002\FieldPos002_page_2.png,0,FieldPos002,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002\FieldPos002_page_3.png,0,FieldPos002,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002\FieldPos002_page_4.png,0,FieldPos002,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002\FieldPos002_page_8.png,0,FieldPos002,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002\FieldPos002_page_9.png,0,FieldPos002,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_1.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_10.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_11.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_12.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_13.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_14.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_2.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_3.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_4.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_5.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (2)\FieldPos002 (2)_page_9.png,0,FieldPos002 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_1.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_10.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_11.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_12.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_13.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_14.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_2.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_3.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_4.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_5.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (3)\FieldPos002 (3)_page_6.png,0,FieldPos002 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_1.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_10.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_11.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_12.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_13.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_14.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_2.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_3.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_4.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_5.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (4)\FieldPos002 (4)_page_9.png,0,FieldPos002 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_1.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_10.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_11.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_12.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_13.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_14.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_2.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_3.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_4.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_5.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_6.png,0,FieldPos002 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_1.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_10.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_11.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_12.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_13.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_14.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_2.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_3.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_4.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_5.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_6.png,0,FieldPos002 (6),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_1.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_10.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_11.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_12.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_13.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_14.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_2.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_3.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_4.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_8.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_9.png,0,FieldPos003,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_1.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_10.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_11.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_12.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_13.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_14.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_2.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_3.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_4.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_8.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_9.png,0,FieldPos003 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_1.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_10.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_11.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_12.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_13.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_14.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_2.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_3.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_4.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_5.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_9.png,0,FieldPos003 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_1.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_10.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_11.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_12.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_13.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_14.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_2.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_3.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_4.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_5.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_9.png,0,FieldPos003 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_1.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_10.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_11.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_12.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_13.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_14.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_2.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_3.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_4.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_8.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_9.png,0,FieldPos003 (5),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_1.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_10.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_11.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_12.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_13.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_14.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_2.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_3.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_4.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_5.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_9.png,0,FieldPos004,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_1.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_10.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_11.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_12.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_13.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_14.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_2.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_3.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_4.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_8.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_9.png,0,FieldPos004 (2),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_1.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_10.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_11.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_12.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_13.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_14.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_2.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_3.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_4.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_5.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (3)\FieldPos004 (3)_page_9.png,0,FieldPos004 (3),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_1.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_10.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_11.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_12.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_13.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_14.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_2.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_3.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_4.png,0,FieldPos004 (4),,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_5.png,0,FieldPos004 (4),,dataset
