dataset,image_path,label,stack_id,patient_id,source,split
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH3\LH3 (6).JPG,1,LH3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH4\LH4 (6).JPG,1,LH4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH6\LH6 (6).JPG,1,LH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH7\LH7 (6).JPG,1,LH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH8\LH8 (6).JPG,1,LH8,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH9\LH9 (6).JPG,1,LH9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (1).JPG,0,HH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (10).JPG,0,HH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (2).JPG,0,HH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (3).JPG,0,HH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (4).JPG,0,HH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (5).JPG,0,HH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (9).JPG,0,HH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (1).JPG,0,HH5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (10).JPG,0,HH5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (2).JPG,0,HH5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (3).JPG,0,HH5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (4).JPG,0,HH5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (8).JPG,0,HH5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (9).JPG,0,HH5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (1).JPG,0,HH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (10).JPG,0,HH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (2).JPG,0,HH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (3).JPG,0,HH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (4).JPG,0,HH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (5).JPG,0,HH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (9).JPG,0,HH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (1).JPG,0,HH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (10).JPG,0,HH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (2).JPG,0,HH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (3).JPG,0,HH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (4).JPG,0,HH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (8).JPG,0,HH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (9).JPG,0,HH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (1).JPG,0,HL1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (10).JPG,0,HL1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (2).JPG,0,HL1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (3).JPG,0,HL1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (4).JPG,0,HL1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (8).JPG,0,HL1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (9).JPG,0,HL1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL2\HL2 (1).JPG,0,HL2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL2\HL2 (10).JPG,0,HL2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL2\HL2 (2).JPG,0,HL2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL2\HL2 (3).JPG,0,HL2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL2\HL2 (4).JPG,0,HL2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL2\HL2 (8).JPG,0,HL2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL2\HL2 (9).JPG,0,HL2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL3\HL3 (1).JPG,0,HL3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL3\HL3 (10).JPG,0,HL3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL3\HL3 (2).JPG,0,HL3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL3\HL3 (3).JPG,0,HL3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL3\HL3 (4).JPG,0,HL3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL3\HL3 (8).JPG,0,HL3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL3\HL3 (9).JPG,0,HL3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL4\HL4 (1).JPG,0,HL4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL4\HL4 (10).JPG,0,HL4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL4\HL4 (2).JPG,0,HL4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL4\HL4 (3).JPG,0,HL4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL4\HL4 (4).JPG,0,HL4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL4\HL4 (5).JPG,0,HL4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL4\HL4 (9).JPG,0,HL4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL5\HL5 (1).JPG,0,HL5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL5\HL5 (10).JPG,0,HL5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL5\HL5 (2).JPG,0,HL5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL5\HL5 (3).JPG,0,HL5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL5\HL5 (4).JPG,0,HL5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL5\HL5 (8).JPG,0,HL5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL5\HL5 (9).JPG,0,HL5,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL6\HL6 (1).JPG,0,HL6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL6\HL6 (10).JPG,0,HL6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL6\HL6 (2).JPG,0,HL6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL6\HL6 (3).JPG,0,HL6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL6\HL6 (4).JPG,0,HL6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL6\HL6 (8).JPG,0,HL6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL6\HL6 (9).JPG,0,HL6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL7\HL7 (1).JPG,0,HL7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL7\HL7 (10).JPG,0,HL7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL7\HL7 (2).JPG,0,HL7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL7\HL7 (3).JPG,0,HL7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL7\HL7 (4).JPG,0,HL7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL7\HL7 (8).JPG,0,HL7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL7\HL7 (9).JPG,0,HL7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL9\HL9 (1).JPG,0,HL9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL9\HL9 (10).JPG,0,HL9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL9\HL9 (2).JPG,0,HL9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL9\HL9 (3).JPG,0,HL9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL9\HL9 (4).JPG,0,HL9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL9\HL9 (8).JPG,0,HL9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL9\HL9 (9).JPG,0,HL9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH1\LH1 (1).JPG,0,LH1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH1\LH1 (10).JPG,0,LH1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH1\LH1 (2).JPG,0,LH1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH1\LH1 (3).JPG,0,LH1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH1\LH1 (4).JPG,0,LH1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH1\LH1 (8).JPG,0,LH1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH1\LH1 (9).JPG,0,LH1,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH10\LH10 (1).JPG,0,LH10,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH10\LH10 (10).JPG,0,LH10,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH10\LH10 (2).JPG,0,LH10,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH10\LH10 (3).JPG,0,LH10,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH10\LH10 (4).JPG,0,LH10,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH10\LH10 (5).JPG,0,LH10,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH10\LH10 (9).JPG,0,LH10,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH2\LH2 (1).JPG,0,LH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH2\LH2 (10).JPG,0,LH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH2\LH2 (2).JPG,0,LH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH2\LH2 (3).JPG,0,LH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH2\LH2 (4).JPG,0,LH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH2\LH2 (8).JPG,0,LH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH2\LH2 (9).JPG,0,LH2,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (1).JPG,0,LH3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (10).JPG,0,LH3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (2).JPG,0,LH3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (3).JPG,0,LH3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (4).JPG,0,LH3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (8).JPG,0,LH3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (9).JPG,0,LH3,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (1).JPG,0,LH4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (10).JPG,0,LH4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (2).JPG,0,LH4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (3).JPG,0,LH4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (4).JPG,0,LH4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (8).JPG,0,LH4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (9).JPG,0,LH4,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (1).JPG,0,LH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (10).JPG,0,LH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (2).JPG,0,LH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (3).JPG,0,LH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (4).JPG,0,LH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (8).JPG,0,LH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (9).JPG,0,LH6,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (1).JPG,0,LH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (10).JPG,0,LH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (2).JPG,0,LH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (3).JPG,0,LH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (4).JPG,0,LH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (8).JPG,0,LH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (9).JPG,0,LH7,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (1).JPG,0,LH8,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (10).JPG,0,LH8,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (2).JPG,0,LH8,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (3).JPG,0,LH8,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (4).JPG,0,LH8,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (8).JPG,0,LH8,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (9).JPG,0,LH8,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (1).JPG,0,LH9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (10).JPG,0,LH9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (2).JPG,0,LH9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (3).JPG,0,LH9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (4).JPG,0,LH9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (8).JPG,0,LH9,,dataset,train
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (9).JPG,0,LH9,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\0\0_7.jpg,1,0,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\1\1_6.jpg,1,1,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\10\10_6.jpg,1,10,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\100\100_5.jpg,1,100,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\101\101_6.jpg,1,101,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\102\102_6.jpg,1,102,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\103\103_6.jpg,1,103,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\104\104_6.jpg,1,104,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\105\105_6.jpg,1,105,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\107\107_6.jpg,1,107,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\108\108_7.jpg,1,108,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\109\109_6.jpg,1,109,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\11\11_6.jpg,1,11,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\110\110_6.jpg,1,110,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\111\111_6.jpg,1,111,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\112\112_6.jpg,1,112,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\114\114_6.jpg,1,114,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\115\115_7.jpg,1,115,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\116\116_6.jpg,1,116,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\12\12_6.jpg,1,12,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\121\121_6.jpg,1,121,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\122\122_6.jpg,1,122,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\124\124_6.jpg,1,124,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\125\125_6.jpg,1,125,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\126\126_6.jpg,1,126,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\127\127_6.jpg,1,127,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\128\128_6.jpg,1,128,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\129\129_7.jpg,1,129,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\13\13_7.jpg,1,13,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\131\131_6.jpg,1,131,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\133\133_7.jpg,1,133,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\134\134_6.jpg,1,134,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\135\135_6.jpg,1,135,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\137\137_5.jpg,1,137,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\14\14_6.jpg,1,14,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\140\140_5.jpg,1,140,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\141\141_6.jpg,1,141,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\142\142_6.jpg,1,142,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\144\144_6.jpg,1,144,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\147\147_6.jpg,1,147,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\148\148_6.jpg,1,148,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\149\149_6.jpg,1,149,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\15\15_6.jpg,1,15,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\150\150_6.jpg,1,150,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\16\16_5.jpg,1,16,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\18\18_5.jpg,1,18,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\20\20_5.jpg,1,20,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\21\21_6.jpg,1,21,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\23\23_6.jpg,1,23,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\25\25_6.jpg,1,25,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\26\26_6.jpg,1,26,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\27\27_6.jpg,1,27,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\28\28_5.jpg,1,28,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\3\3_5.jpg,1,3,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\30\30_6.jpg,1,30,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\31\31_6.jpg,1,31,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\34\34_6.jpg,1,34,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\35\35_5.jpg,1,35,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\36\36_6.jpg,1,36,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\37\37_5.jpg,1,37,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\38\38_7.jpg,1,38,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\39\39_6.jpg,1,39,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\40\40_5.jpg,1,40,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\42\42_5.jpg,1,42,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\43\43_6.jpg,1,43,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\44\44_6.jpg,1,44,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\45\45_6.jpg,1,45,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\48\48_6.jpg,1,48,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\52\52_6.jpg,1,52,,dataset,train
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\53\53_6.jpg,1,53,,dataset,train
