dataset,image_path,label,stack_id,patient_id,source,split,source_stack_id,leakage_group_id
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012\FieldPos012_page_14.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012,tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012\FieldPos012_page_2.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012,tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012\FieldPos012_page_3.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012,tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012\FieldPos012_page_7.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012,tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012\FieldPos012_page_8.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012,tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012\FieldPos012_page_9.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012,tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_1.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_10.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_11.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_12.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_13.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_14.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_2.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_3.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_4.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_5.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos012 (2)\FieldPos012 (2)_page_6.png,0,tbf_imgs::FieldPos012,,dataset,train,FieldPos012 (2),tbf_imgs::FieldPos012
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_1.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_10.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_11.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_12.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_13.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_14.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_2.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_3.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_4.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_5.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013\FieldPos013_page_9.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013,tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_1.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_10.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_11.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_12.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_13.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_14.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_2.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_3.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_4.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_5.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos013 (2)\FieldPos013 (2)_page_6.png,0,tbf_imgs::FieldPos013,,dataset,val,FieldPos013 (2),tbf_imgs::FieldPos013
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_1.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_10.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_11.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_12.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_13.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_14.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_2.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_3.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_7.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_8.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014\FieldPos014_page_9.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014,tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_1.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_10.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_11.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_12.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_13.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_14.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_2.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_3.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_4.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_5.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos014 (2)\FieldPos014 (2)_page_6.png,0,tbf_imgs::FieldPos014,,dataset,test,FieldPos014 (2),tbf_imgs::FieldPos014
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_1.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_10.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_11.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_12.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_13.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_14.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_2.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_3.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_4.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_5.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015\FieldPos015_page_9.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015,tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_1.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_10.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_11.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_12.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_13.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_14.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_2.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_3.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_4.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_5.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (2)\FieldPos015 (2)_page_6.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (2),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_1.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_10.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_11.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_12.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_13.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_14.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_2.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_3.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_4.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_5.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos015 (3)\FieldPos015 (3)_page_6.png,0,tbf_imgs::FieldPos015,,dataset,test,FieldPos015 (3),tbf_imgs::FieldPos015
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_1.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_10.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_11.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_12.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_13.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_14.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_2.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_3.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_4.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_5.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos016\FieldPos016_page_9.png,0,tbf_imgs::FieldPos016,,dataset,train,FieldPos016,tbf_imgs::FieldPos016
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_1.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_10.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_11.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_12.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_13.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_14.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_2.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_3.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_7.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_8.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017\FieldPos017_page_9.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017,tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017 (2)\FieldPos017 (2)_page_1.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017 (2),tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017 (2)\FieldPos017 (2)_page_10.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017 (2),tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017 (2)\FieldPos017 (2)_page_11.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017 (2),tbf_imgs::FieldPos017
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos017 (2)\FieldPos017 (2)_page_12.png,0,tbf_imgs::FieldPos017,,dataset,val,FieldPos017 (2),tbf_imgs::FieldPos017
